verdict,product,file,category,overlap,brand_on_pack,text_found
ok,Dove Conditioner Ir 75ml,dove-conditioner-ir-75ml.jpg,Personal Care,1.0,,CONDITIONER rescue hair fall Dove
ok,Dove Conditioner Ds 175ml,dove-conditioner-ds-175ml.jpg,Personal Care,1.0,,CONDITIONER rescue hair fall Dove
ok,Lakme 9 To 5 8G,lakme-9-to-5-8g.jpg,Personal Care,1.0,,LAKME 9T05 SKINPERFECT COLLECTION SUN EXPERT SUPER MATTE SUNSCREENLOTION SPF25PA++
ok,Vicks Vaporub 10G,vicks-vaporub-10g.jpg,Health & Wellness,1.0,,VALUE PACK VICKS VapoRub RELIEVES6COUGH& COLD SYMPTOMS WihMentholCamphor&Eucalyptuso 50ml
ok,Nivea Bl Aloe Hy 200ml,nivea-bl-aloe-hy-200ml.jpg,Personal Care,1.0,,NEW: 5IN1 COMPLETE CARE NIVEA BodyLotion Aloe& Hydration 48h|FastRefreshingMoisture 5in1 Complete care With Deep Moisture Serum AloeVera Normaltodryskin
ok,Nescafe Classic 25 Gm,nescafe-classic-25-gm.jpg,Dairy & Fats,1.0,,COMPACT170 PACK NESCAFE CLASSIC NET 170g
ok,Tide 2Kg,tide-2kg.jpg,Household,1.0,,WHIE TIDE 12 fl. oz.
ok,Complan Royale Cho 200 G(s),complan-royale-cho-200-g-s.jpg,Tea & Coffee,1.0,,"FO Complal YUMMYBESTEVER COMPLAN WITH CLINICALLYPROVEN2XFASTERGROWTH 2X 6cm 3cm OTHER COMPLAN KIDS KIDS 34Vital Nutrients like Calcium,Iron and 100%ProteinfromMilk Provides 2X fastergrowth&improved weightt Supports immunity Improves memoryand math abilityt CreativeVisualization.Otherkidswhoconsumeus"
ok,Ponds 10rs,ponds-10rs.jpg,Personal Care,1.0,,PONDS SANDAL radiance 1009
ok,Horlicks Dia Plus Van200g,horlicks-dia-plus-van200g.jpg,Tea & Coffee,1.0,,"HOWTOMAKEANOURISHINGANDDELICIOUS DAIRYBASEDDRINK(PROPRIETARYFOOD) INGREDIENTS:MilkSolids(75%),DietaryFibre DRINK WITH Horlicks Mother's Plus Whattrin)dawd[Hghlec 1.Take200mlofhotorcold,milkorwater. SunfowOilConSolidodiumaina Add20g(Approx.2heapedspoonfuls) Emulsifier(INS471),Antioxidant(INS305), of "
ok,Maggi Tomato Sauce 200 G(,maggi-tomato-sauce-200-g.jpg,Pasta & Noodles,1.0,,Maggi Richt tomate Saute Na Onion NoGarlic Maggi TOMATO Richt tomats Sauce NET NoOnion NoGarlic QUANTY
ok,Vaseline Daily Bright 200ml,vaseline-daily-bright-200ml.jpg,Personal Care,1.0,,42 OFF N-GREASY Vaseline HEALTHYBRIGHT Daily Brightening EvenTone Lotion VASELINEO JELLY VITAMIN B3 TRIPLE SUNSCREENS WEEKS TOVISIBLY RADIANT SKIN 400ml BodyLotion
ok,D.H Fish Pickle 400 G,d-h-fish-pickle-400-g.jpg,Salt & Condiments,1.0,,AAN scountApp CRE EO Fish Pickle PoidsNet:7.05元 NetWt.20
ok,Kr Appalam 35gm,kr-appalam-35gm.jpg,Bakery & Snacks,1.0,,Kitchen KING HALAL 519n010 APPALAM Jupiter
ok,Axe Oil 3 Ml,axe-oil-3-ml.jpg,Personal Care,1.0,,TRADE MARK AXE BRAND UNIVERSAL OIL A handy medicine for the home For quick relief of cold & headache BN H00724 EXP FOR EXTERNALUSE ONLY Manufacturedby: LEUNGKAIFOOK MEDICALCOPTELTD SINGAPORE No.410MLAPPROX
ok,Him Baby Lotion 50ml,him-baby-lotion-50ml.jpg,Personal Care,1.0,,SIN( Mimalaya SINCE I930 baby baby lotion Our Price aOurPrlce 147 116 INSONSVITAMINE HIMALAYA BABY LOTION
ok,Dabur Almond Hair Oil 50,dabur-almond-hair-oil-50.jpg,Personal Care,1.0,,WORLD'S No.1 HAIROIL NEKPACK Dabur Amla ·STRONGER ·LONGER
ok,Everest Garam Masala 100g,everest-garam-masala-100g.jpg,Spices & Masalas,1.0,,EVEREST GaramMasala Spice Blend For vegetables (Melenged'epicespourleslegumes) NETWI/ POIDS NEL 3.50Z(100g)
ok,Top Ramen 27rs,top-ramen-27rs.jpg,Pasta & Noodles,1.0,,Top NISSIN Ramen FLAVOR BEEF NO ADDED MSG TURALE ITAMATES EN DLE SOUP SERVING SUGGESTION
ok,Yard Deo Mor Dew,yard-deo-mor-dew.jpg,Personal Care,1.0,,YARDLEY NOONOT Morning DEW FRAGRANT BEUTYTALC 97%
ok,Lakme Peach Milk 25G,lakme-peach-milk-25g.jpg,Personal Care,1.0,,LAKME PEACH MILK ULTRA LIGHT-WEIGHT GEL Oil-free 24hrmoisture lock 68734787
ok,Dabur Roghan Badam Shireen,dabur-roghan-badam-shireen.jpg,Dry Fruits & Nuts,1.0,,"FREE Dabur Dabur Honey ROGHAN 100g BADAM worth #62/- SHIREEN BADAMTAIL BENEFITSOF100%PUREBADAMTAIL Goodforheathealth&Helpskeepbrainhealthy SoftandbautitulskinGoodforbabymassa Strong&Healtyhair,Good forbonehealth -Helpsrelieve constipation -Keeps body warm in winter Henee"
ok,Savlon 200ml,savlon-200ml.jpg,Health & Wellness,1.0,,"Savlon Marigold Herbal Hand Wash SavionHerbal LineLiquid Saapwithorganicherbswillfeave youwitha refreshing feeding.Itcontains gentlo cleaningagents and is dermatologicallyfested,pHneutral. Ingediens:Aqua,SodiumLaurethSulfate,SodiumLauryfEthrSuffa CocomideDEA,CocamidopropytBetaine,SodiumChicride,Mari"
ok,Top Ramen 10rs,top-ramen-10rs.jpg,Pasta & Noodles,1.0,,Top NISSIN Ramen FLAVOR BEEF NO ADDED MSG TURALE ITAMATES EN DLE SOUP SERVING SUGGESTION
ok,Dove Men+care 2x16,dove-men-care-2x16.jpg,Personal Care,1.0,,ANTANTI Dove MEN +CARE STAINDEFENSE CLEAN NON-IRRITANT 48h POWERFUL PROTECTION ANTIPERSPIRANT
ok,Kr Little Millet 500g,kr-little-millet-500g.jpg,Rice & Cereals,1.0,,"Cook it like rice mantra Ancient GLUTEN FREE Grains Pearled Little Millet Net Wt.: 1.1lb（17.6oz)(500g) ""Serving suggestion *"
ok,Tide Fl 10rs,tide-fl-10rs.jpg,Household,1.0,,Tide nparate addling oner betto FREACHOF s intoeyes otingest. hands ORIGINAL 1.5kg/51.0
ok,D.H Macaroni 400g,d-h-macaroni-400g.jpg,Pasta & Noodles,1.0,,Everyday Macaroni GESNEDEN-COUPE 8MINUTEN-MINUTES 01/2020 500ge 48772B
ok,Him Gen Baby Soap75g,him-gen-baby-soap75g.jpg,Baby Care,1.0,,Himalaya SINCE 1930 gentle baby shampoo FREEFROM Parabens SLS/SLES SyatheticColors Mild.Notears. Softens nourishes andimproves hair lustre. HIBISCUS·CHICKPEA Clinically tested. GentleSafe Researched
ok,Krack Jack-5,krack-jack-5.jpg,Bakery & Snacks,1.0,,PARLE Krack 50g Jack THEORIGINAL Sweat&SaltyCrackers EXTRA
ok,Knife-40-50,knife-40-50.jpg,Kitchen Accessories,1.0,,chef's knife goor.cook goodcook 81/2n 21.6cm Extratorgo biadefor most cookng noeds longue capblede coucxde Cepan mces
ok,Brit Tiger Krunch Cho 10rs,brit-tiger-krunch-cho-10rs.jpg,Bakery & Snacks,1.0,,MXMY BRITANNIA TM TM TIGER 25% KRUNCH FREE CHOCOCHIPS huurh ao COOKIES
ok,Krack Jack 40rs,krack-jack-40rs.jpg,Bakery & Snacks,1.0,,PARLE Krack 50g Jack THEORIGINAL Sweat&SaltyCrackers EXTRA
ok,Everest Garam Masala 50G,everest-garam-masala-50g.jpg,Spices & Masalas,1.0,,EVEREST GaramMasala Spice Blend For vegetables (Melenged'epicespourleslegumes) NETWI/ POIDS NEL 3.50Z(100g)
ok,Par Rusk 10rs,par-rusk-10rs.jpg,Bakery & Snacks,1.0,,PACKSINSIDE IDIVID PREMIUM RUSK PARLE Real Elaichi
ok,Dove Roll On 50ml,dove-roll-on-50ml.jpg,Personal Care,1.0,,Dove fresh utsingonn pomegranate&lemon verbenasoent 0%alcohol 48h anti-transprant anti-persprant
ok,Pampers L2,pampers-l2.jpg,Baby Care,1.0,,Pampers LON Pampers 100% Leakage Protection Over12hrs baby-dryo newborn Wetness Indicco 21 gls2-5kg Newborn DIAPERS
ok,Vicks Vaporub 5 G,vicks-vaporub-5-g.jpg,Health & Wellness,1.0,,VALUE PACK VICKS VapoRub RELIEVES6COUGH& COLD SYMPTOMS WihMentholCamphor&Eucalyptuso 50ml
ok,Bisleri Soda 600ml,bisleri-soda-600ml.jpg,Beverages,1.0,,Bisleri. CLUB SODA
ok,Fanta 20,fanta-20.jpg,Beverages,1.0,,INE Fanta ORANGE
ok,Nivea Shower Gel 125ml,nivea-shower-gel-125ml.jpg,Personal Care,1.0,,NIVEA Shower gel Lemon &Oil 250ml
ok,Jam O Jam 88G,jam-o-jam-88g.jpg,Salt & Condiments,1.0,,SuperJam KOHODUTIOP STRAWBERRY JAM
ok,Vaseline Glu-hya 70ml,vaseline-glu-hya-70ml.jpg,Personal Care,1.0,,"Vaseline GLUTA-HYA PR RESTORE 70X Walaos yanwolngiwsunsBu naonna oaanipuWaiaos VASELINE GLUTA HYA PRO A JULA"" GE RESTORE MASO"
ok,Ujala 75 Ml,ujala-75-ml.jpg,Household,1.0,,sqenfupofr UJALA Supreme For superwhiteness ofclothes
ok,Tata Grand Filter Coffee 100g,tata-grand-filter-coffee-100g.jpg,Tea & Coffee,1.0,,TATA COFFEE GRAND CLASSIC MRP Inclusive ofall taxes Strong Taste RichAroma flavouredinstant Coffee-ChicoryMix
ok,Maggi Pichkoo,maggi-pichkoo.jpg,Pasta & Noodles,1.0,,Worth FREE Maggi Rich tomats Ketchup ATO CHUP Pichhoo USAGE
ok,D.H Macaroni 200g,d-h-macaroni-200g.jpg,Pasta & Noodles,1.0,,Everyday Macaroni GESNEDEN-COUPE 8MINUTEN-MINUTES 01/2020 500ge 48772B
ok,Savlon 500ml,savlon-500ml.jpg,Health & Wellness,1.0,,"Savlon Marigold Herbal Hand Wash SavionHerbal LineLiquid Saapwithorganicherbswillfeave youwitha refreshing feeding.Itcontains gentlo cleaningagents and is dermatologicallyfested,pHneutral. Ingediens:Aqua,SodiumLaurethSulfate,SodiumLauryfEthrSuffa CocomideDEA,CocamidopropytBetaine,SodiumChicride,Mari"
ok,Tiger Kreemz Choco 5Rs,tiger-kreemz-choco-5rs.jpg,Bakery & Snacks,1.0,,TM RITANNIA USA YORK WEER KREEM? NETWTJPOIDSNET:75g(2.64OZ)
ok,Lakme 9 To 5 30G,lakme-9-to-5-30g.jpg,Personal Care,1.0,,LAKME 9T05 SKINPERFECT COLLECTION SUN EXPERT SUPER MATTE SUNSCREENLOTION SPF25PA++
ok,Tetley Gr Tea L&H,tetley-gr-tea-l-h.jpg,Tea & Coffee,1.0,,Tetley IOOS CERTIFIED BLACKTEA SINCE 1837 BRITISHBLEND PREMIUM BLACK TEA Deliciously Richand Robust 320PEACS NETWT280z(b11oz)(793g)
ok,Jam O Jam 5Rs,jam-o-jam-5rs.jpg,Salt & Condiments,1.0,,SuperJam KOHODUTIOP STRAWBERRY JAM
ok,Grb Gulab Jamun-175g,grb-gulab-jamun-175g.jpg,Chocolates & Candies,1.0,,"GRB MikSofids. Gulab Jamun Delicious delights Lic.No. 12422999001339 Number: D: BY: Netuantity:125g 2024 8906010369675 40 I.ofalltaxes Store in a cool &dry place. away from sunilighit,Do not use if the pack is leaking or puffed stured&Marketeoby DAIRYFOO 4-2 YinhustnarComplex Dindigul624201,TamiMaou"
ok,Ws Soap Citrus 100g,ws-soap-citrus-100g.jpg,Personal Care,1.0,,LONDON Plant Based DISH SOAP VONA citrus TURALCFAGRANG FROMESEITIAI OES SENTEUROARUKTE PANNATURELDHUILES EEIS NON-TOXIGFEPIENTS CHLORINE EE NOPHTRLATES LOSPHAES SENTSUTOXIQUES ORE ANS MADEIN CANADA 739mL FADRIQUE AU CANADA
ok,Cello 45rs,cello-45rs.jpg,Toys & Stationery,1.0,,CELLO 25%LESS FATTHAN REGULARFETACHEESE REDUCED FAT FETA CHEESE CRUMBLES KEEP REFRIGERATEDP8OHFREE” NETWT5OZ(142g)
ok,Kr Ragi Puttu 500g,kr-ragi-puttu-500g.jpg,Rice & Cereals,1.0,,NIRAPARA haloutofmaiingputtu. Emixhastakenalthe toyummybrealdas withade Ragi aroma. Net Wt. Puttu Podi 1Kg 35.27oz STEAM Net Wi
ok,Knife-10-20,knife-10-20.jpg,Kitchen Accessories,1.0,,chef's knife goor.cook goodcook 81/2n 21.6cm Extratorgo biadefor most cookng noeds longue capblede coucxde Cepan mces
ok,Fevikwik 0.5 G,fevikwik-0-5-g.jpg,Toys & Stationery,1.0,,Nondrip Fevikwik Gel THICKER FORMULA CONTROLLED APPLICATION FOR METAL RUBBERLEATHER ANDOARDWOOD MOSTPUASTICS
ok,Knife,knife.jpg,Kitchen Accessories,1.0,,chef's knife goor.cook goodcook 81/2n 21.6cm Extratorgo biadefor most cookng noeds longue capblede coucxde Cepan mces
ok,Cello 30,cello-30.jpg,Toys & Stationery,1.0,,CELLO 25%LESS FATTHAN REGULARFETACHEESE REDUCED FAT FETA CHEESE CRUMBLES KEEP REFRIGERATEDP8OHFREE” NETWT5OZ(142g)
ok,Chocopie 50 G,chocopie-50-g.jpg,Chocolates & Candies,1.0,,CHOCOPIES Chocolate Pre cocoalanc
ok,Lunch Bag,lunch-bag.jpg,Kitchen Accessories,1.0,,etfuttt FATEREE NOTFRE GLOTENF NOT GE PIZZA MAdRAS GUMMI CANDY 080573142572 O0AST EFRUTTIGUMMI $2.99 SOUR GOMMi FRIER LUNCH BAG NETWT:2.70Z(779)
